Fingerprint,Timestamp,Type,Bandwidth (B/s),Coefficient of Variation
B502F61DE113612394874B8D66558674168F6B4B,2024-09-27 12:00:00,Write,18044.24182297524,0.530183737532284
B502F61DE113612394874B8D66558674168F6B4B,2024-09-28 12:00:00,Write,19136.09085048011,0.530183737532284
B502F61DE113612394874B8D66558674168F6B4B,2024-09-27 12:00:00,Read,6732.5545964483,0.530183737532284
B502F61DE113612394874B8D66558674168F6B4B,2024-09-28 12:00:00,Read,7087.272962962963,0.530183737532284
B509091C13925AFEA40606681A87FB50986577DA,2024-09-27 12:00:00,Write,1645229.7146227711,0.19511307745929443
B509091C13925AFEA40606681A87FB50986577DA,2024-09-28 12:00:00,Write,1431238.6875519038,0.19511307745929443
B509091C13925AFEA40606681A87FB50986577DA,2024-09-27 12:00:00,Read,2226259.6336525106,0.19511307745929443
B509091C13925AFEA40606681A87FB50986577DA,2024-09-28 12:00:00,Read,2006690.955676795,0.19511307745929443
B5168D25AE4EB439A7C1B80367B890400ACE0A7F,2024-09-28 12:00:00,Write,1498438.0830516072,0.00039448251768049866
B5168D25AE4EB439A7C1B80367B890400ACE0A7F,2024-09-28 12:00:00,Read,1499274.2687220552,0.00039448251768049866
B536B71A1F5599C39FC8B1915D2EBE3A0DEB1403,2024-09-28 12:00:00,Write,748182.8690197447,0.005079587960965817
B536B71A1F5599C39FC8B1915D2EBE3A0DEB1403,2024-09-28 12:00:00,Read,753576.9064400106,0.005079587960965817
B541581CB0599A36269196EFCC6E23F67B75285C,2024-09-28 12:00:00,Write,4935735.038527839,0.007497279186882139
B541581CB0599A36269196EFCC6E23F67B75285C,2024-09-28 12:00:00,Read,4883678.625233957,0.007497279186882139
B5558CFA70A5308582B25767C9698E6DBE6A90B2,2024-09-28 12:00:00,Write,5140274.850937654,0.06744349313620138
B5558CFA70A5308582B25767C9698E6DBE6A90B2,2024-09-28 12:00:00,Read,5655103.773180984,0.06744349313620138
B55DF560D234C531BFE623079CF685B4FAF8EDFE,2024-09-28 12:00:00,Write,3175481.212923755,0.11482642110006777
B55DF560D234C531BFE623079CF685B4FAF8EDFE,2024-09-28 12:00:00,Read,3736713.706872102,0.11482642110006777
B57B3130F05FD928D3E7CF8BA1FA790EEA30CE01,2024-09-28 12:00:00,Write,20169848.406297855,0.01693204027144217
B57B3130F05FD928D3E7CF8BA1FA790EEA30CE01,2024-09-28 12:00:00,Read,20658678.581294578,0.01693204027144217
B5BF164BCC556CD3A0BB6DDE9E393229D715C58D,2024-09-28 12:00:00,Write,13128856.94100207,0.025074794943340722
B5BF164BCC556CD3A0BB6DDE9E393229D715C58D,2024-09-28 12:00:00,Read,13602824.557995712,0.025074794943340722
B5C4E80E22D03C74C0C18CAAF4705196B44E5FA9,2024-09-27 12:00:00,Write,8914367.768535694,0.0312086337526218
B5C4E80E22D03C74C0C18CAAF4705196B44E5FA9,2024-09-28 12:00:00,Write,8969259.195681851,0.0312086337526218
B5C4E80E22D03C74C0C18CAAF4705196B44E5FA9,2024-09-27 12:00:00,Read,9412184.725532357,0.0312086337526218
B5C4E80E22D03C74C0C18CAAF4705196B44E5FA9,2024-09-28 12:00:00,Read,9459541.629811764,0.0312086337526218
B5D257D4D7536C40A50043CDEC223E621E483DDB,2024-09-28 12:00:00,Write,7698071.597541529,0.048407651754709166
B5D257D4D7536C40A50043CDEC223E621E483DDB,2024-09-28 12:00:00,Read,8243750.256829052,0.048407651754709166
B5E973C488AE184E4B01665A6601466D3BEF01AF,2024-09-28 12:00:00,Write,3663011.9208657155,0.0915501435390064
B5E973C488AE184E4B01665A6601466D3BEF01AF,2024-09-28 12:00:00,Read,4170093.7110855645,0.0915501435390064
B607C12B7B90583BA13DCCC704EBDD6FDF1D5ECF,2024-09-28 12:00:00,Write,353139.5406803236,0.002188319674576915
B607C12B7B90583BA13DCCC704EBDD6FDF1D5ECF,2024-09-28 12:00:00,Read,352048.3500874043,0.002188319674576915
B624FB54C8EAAF15EDC9F373FFEE84C8B857C809,2024-09-27 12:00:00,Write,2670119.9281414747,0.04224239968430243
B624FB54C8EAAF15EDC9F373FFEE84C8B857C809,2024-09-28 12:00:00,Write,2482377.1206940273,0.04224239968430243
B624FB54C8EAAF15EDC9F373FFEE84C8B857C809,2024-09-27 12:00:00,Read,2652766.8508450775,0.04224239968430243
B624FB54C8EAAF15EDC9F373FFEE84C8B857C809,2024-09-28 12:00:00,Read,2466244.181645033,0.04224239968430243
B6320E44A230302C7BF9319E67597A9B87882241,2024-09-28 12:00:00,Write,1769396.903873539,0.004487756540555874
B6320E44A230302C7BF9319E67597A9B87882241,2024-09-28 12:00:00,Read,1758202.690655667,0.004487756540555874
B63626A3CA6F0521847853DDEC6D4044C80B903E,2024-09-28 12:00:00,Write,840747.8388742782,0.2840597546349566
B63626A3CA6F0521847853DDEC6D4044C80B903E,2024-09-28 12:00:00,Read,1263385.2236006476,0.2840597546349566
B636837E9432EE15729978B24F1958D644D5B0D6,2024-09-28 12:00:00,Write,2619170.5354174487,0.13504929929957069
B636837E9432EE15729978B24F1958D644D5B0D6,2024-09-28 12:00:00,Read,3172214.668630349,0.13504929929957069
B649CAEA7CA03BC1782260A933DAB25C391F5C1A,2024-09-28 12:00:00,Write,9386527.494320987,0.008679678135339862
B649CAEA7CA03BC1782260A933DAB25C391F5C1A,2024-09-28 12:00:00,Read,9272011.471418085,0.008679678135339862
B6526852EF18FB54BC91437B54055D16FD581898,2024-09-28 12:00:00,Write,3520591.656437635,0.10031464143776452
B6526852EF18FB54BC91437B54055D16FD581898,2024-09-28 12:00:00,Read,4058177.7432165425,0.10031464143776452
B65CE9B80EFBE461338906AF561F87136035F86A,2024-09-28 12:00:00,Write,2194373.7217869195,0.16144727385163946
B65CE9B80EFBE461338906AF561F87136035F86A,2024-09-28 12:00:00,Read,2759963.103366302,0.16144727385163946
B66BDA3E822EEC458DA530A97062362DFE771491,2024-09-28 12:00:00,Write,7089685.407591682,0.013229794457794694
B66BDA3E822EEC458DA530A97062362DFE771491,2024-09-28 12:00:00,Read,6958268.5212206505,0.013229794457794694
B676E8FEC1109CDA42426AEA0C6EBF5490DBC85B,2024-09-28 12:00:00,Write,696741.7034345383,0.008272614980218501
B676E8FEC1109CDA42426AEA0C6EBF5490DBC85B,2024-09-28 12:00:00,Read,688637.7570553899,0.008272614980218501
B679C6B8846FEE5369CDC19A0D2D036F4100F5FA,2024-09-28 12:00:00,Write,7761.123180506433,0.18240719959126012
B679C6B8846FEE5369CDC19A0D2D036F4100F5FA,2024-09-28 12:00:00,Read,5987.771889123692,0.18240719959126012
B67BA64A32BE6245445E949751BE09882F3E1D0F,2024-09-27 12:00:00,Write,1600504.0411107196,0.24207705585269373
B67BA64A32BE6245445E949751BE09882F3E1D0F,2024-09-28 12:00:00,Write,1066468.1235858002,0.24207705585269373
B67BA64A32BE6245445E949751BE09882F3E1D0F,2024-09-27 12:00:00,Read,1693791.1336342564,0.24207705585269373
B67BA64A32BE6245445E949751BE09882F3E1D0F,2024-09-28 12:00:00,Read,1092768.4733124236,0.24207705585269373
B67F9F27849F37348E3E12908EFF4184645736AD,2024-09-28 12:00:00,Write,52865.08753484678,0.0012613382943851528
B67F9F27849F37348E3E12908EFF4184645736AD,2024-09-28 12:00:00,Read,52770.87073268055,0.0012613382943851528
B691F9EA4A857B5F088D0290D6E030B0FC52F022,2024-09-28 12:00:00,Write,5000987.936941326,0.004990674697233137
B691F9EA4A857B5F088D0290D6E030B0FC52F022,2024-09-28 12:00:00,Read,4965815.685751345,0.004990674697233137
B693FFB4FEC6D5AFC4B44010B51305853B0CDC0B,2024-09-28 12:00:00,Write,4568416.93645864,0.012991105743671844
B693FFB4FEC6D5AFC4B44010B51305853B0CDC0B,2024-09-28 12:00:00,Read,4485249.064563955,0.012991105743671844
B695F4E81148F682A0CDED076D0B6EC699F6C2BD,2024-09-28 12:00:00,Write,294168.19386822626,0.01237467227799138
B695F4E81148F682A0CDED076D0B6EC699F6C2BD,2024-09-28 12:00:00,Read,289064.78013564594,0.01237467227799138
B6A5986F404B2C5EB604A37276C0CB7B24FB6631,2024-09-28 12:00:00,Write,3293982.1807135507,0.003491884974953097
B6A5986F404B2C5EB604A37276C0CB7B24FB6631,2024-09-28 12:00:00,Read,3277755.6691964893,0.003491884974953097
B6CD54493486DF2FC47B5550AD935CCB95E6314F,2024-09-28 12:00:00,Write,142206.60727780347,0.057405288791324234
B6CD54493486DF2FC47B5550AD935CCB95E6314F,2024-09-28 12:00:00,Read,154239.86432342356,0.057405288791324234
B6D8110B34BD401ADF85B7AD0725C445C55EB65B,2024-09-28 12:00:00,Write,5592662.937350703,0.004591683036144694
B6D8110B34BD401ADF85B7AD0725C445C55EB65B,2024-09-28 12:00:00,Read,5556463.838680327,0.004591683036144694
B6F0C922CECD072AD5A459E300F4856076DB8F26,2024-09-27 12:00:00,Write,6510349.076779009,0.04354728807858728
B6F0C922CECD072AD5A459E300F4856076DB8F26,2024-09-28 12:00:00,Write,6518476.853404201,0.04354728807858728
B6F0C922CECD072AD5A459E300F4856076DB8F26,2024-09-27 12:00:00,Read,7024993.019886711,0.04354728807858728
B6F0C922CECD072AD5A459E300F4856076DB8F26,2024-09-28 12:00:00,Read,7024993.019886711,0.04354728807858728
B6F6A56C5DB1CFB18692695923B3E429758C9A3A,2024-09-28 12:00:00,Write,27954966.577764925,0.006991037335148516
B6F6A56C5DB1CFB18692695923B3E429758C9A3A,2024-09-28 12:00:00,Read,28232725.37080686,0.006991037335148516
B6FB68B2A6863801D29A9E4266E61A2088EC2529,2024-09-28 12:00:00,Write,901724.9708542473,0.0003924525684356145
B6FB68B2A6863801D29A9E4266E61A2088EC2529,2024-09-28 12:00:00,Read,901224.6417490457,0.0003924525684356145
B7047FBDE9C53C39011CA84E5CB2A8E3543066D0,2024-09-28 12:00:00,Write,1808129.1443361058,0.0034507857035944098
B7047FBDE9C53C39011CA84E5CB2A8E3543066D0,2024-09-28 12:00:00,Read,1799326.6852632056,0.0034507857035944098
B707C9853B2958C79FFEA9B812E547B47EE1683C,2024-09-28 12:00:00,Write,2346274.4215222085,0.1422106223597962
B707C9853B2958C79FFEA9B812E547B47EE1683C,2024-09-28 12:00:00,Read,2870903.9411804816,0.1422106223597962
B71B1E6E8414190B8078070520404A33924D251C,2024-09-27 12:00:00,Write,961084.0377911245,0.0628435375720802
B71B1E6E8414190B8078070520404A33924D251C,2024-09-28 12:00:00,Write,865153.2835568903,0.0628435375720802
B71B1E6E8414190B8078070520404A33924D251C,2024-09-27 12:00:00,Read,956624.0772210433,0.0628435375720802
B71B1E6E8414190B8078070520404A33924D251C,2024-09-28 12:00:00,Read,855163.9478188114,0.0628435375720802
B71B33EC395EA1E43F34DD56F6DEAC9FC5EF4AE0,2024-09-28 12:00:00,Write,149250.69788347685,0.006169238253095956
B71B33EC395EA1E43F34DD56F6DEAC9FC5EF4AE0,2024-09-28 12:00:00,Read,150558.5588632929,0.006169238253095956
B71F1628027896C0B84882574EA279E1222DD1A9,2024-09-28 12:00:00,Write,3768244.168812871,0.0023607477230945433
B71F1628027896C0B84882574EA279E1222DD1A9,2024-09-28 12:00:00,Read,3755684.469292434,0.0023607477230945433
B72663DDF48F7047003DE6E3927936994DA44152,2024-09-28 12:00:00,Write,3401680.9830254475,0.007433786591850684
B72663DDF48F7047003DE6E3927936994DA44152,2024-09-28 12:00:00,Read,3366106.2386983414,0.007433786591850684
B7327B559CA1531D182386E21B4868FCB7F0F456,2024-09-28 12:00:00,Write,1212926.732848235,0.2696574079955718
B7327B559CA1531D182386E21B4868FCB7F0F456,2024-09-28 12:00:00,Read,1784457.7627893125,0.2696574079955718
B735D1EDF0E3D1EAAD2C0C0B80CDD7305629AD7A,2024-09-28 12:00:00,Write,25069859.76450224,0.007725256183360722
B735D1EDF0E3D1EAAD2C0C0B80CDD7305629AD7A,2024-09-28 12:00:00,Read,25345256.42199223,0.007725256183360722
B7423476C5A5F13814F25FED3B383090AA1E02DC,2024-09-28 12:00:00,Write,1423017.9389339313,0.026666882071670873
B7423476C5A5F13814F25FED3B383090AA1E02DC,2024-09-28 12:00:00,Read,1477715.128011822,0.026666882071670873
B75123A66450D8622C5EED90D8EDEDF09825CC46,2024-09-28 12:00:00,Write,3289283.476318845,0.007831526501807698
B75123A66450D8622C5EED90D8EDEDF09825CC46,2024-09-28 12:00:00,Read,3253053.80833113,0.007831526501807698
B77677D813D3E17010DD8215690DBB965D3E30F0,2024-09-28 12:00:00,Write,2007.54808976219,0.009453256469622313
B77677D813D3E17010DD8215690DBB965D3E30F0,2024-09-28 12:00:00,Read,1980.887544308094,0.009453256469622313
B77C12D456F091F48E918386D3376D25ABC1309B,2024-09-28 12:00:00,Write,320064.43218006485,0.006615522010661488
B77C12D456F091F48E918386D3376D25ABC1309B,2024-09-28 12:00:00,Read,323072.9519921156,0.006615522010661488
B78CB625933D7637B90AFA2A4E601B6AF9B3E39A,2024-09-28 12:00:00,Write,1547387.4055950667,0.21618597222849992
B78CB625933D7637B90AFA2A4E601B6AF9B3E39A,2024-09-28 12:00:00,Read,2105844.4118353496,0.21618597222849992
B78EAE2E1F7081951666F9B325A7FFC95CC238E1,2024-09-28 12:00:00,Write,15921.023060763093,0.018925012709031633
B78EAE2E1F7081951666F9B325A7FFC95CC238E1,2024-09-28 12:00:00,Read,15500.539558323755,0.018925012709031633
B7A00DCEB75BEBDA5477A1B16B28FCCC8CF7D5FA,2024-09-28 12:00:00,Write,5611087.53284739,0.0061057342504065165
B7A00DCEB75BEBDA5477A1B16B28FCCC8CF7D5FA,2024-09-28 12:00:00,Read,5562845.127899741,0.0061057342504065165
B7A00FFD2EA33C570D7FE0E47CD2EE6C3427A655,2024-09-28 12:00:00,Write,589267.2942746402,0.45727694242495914
B7A00FFD2EA33C570D7FE0E47CD2EE6C3427A655,2024-09-28 12:00:00,Read,1152435.9325728384,0.45727694242495914
B7A6A42304A0A4A95F613E4D407899FE9E828B7A,2024-09-28 12:00:00,Write,980119.5520317936,0.32218310468064026
B7A6A42304A0A4A95F613E4D407899FE9E828B7A,2024-09-28 12:00:00,Read,1558451.3339109637,0.32218310468064026
B7ADA3133830AF15CDAC900FCFF99F516CAC3D8B,2024-09-28 12:00:00,Write,41038.69633132145,0.0004626596756340961
B7ADA3133830AF15CDAC900FCFF99F516CAC3D8B,2024-09-28 12:00:00,Read,41011.85351084116,0.0004626596756340961
B7B35AFD69A1F8C0453A45FDC92B28824F34F402,2024-09-27 12:00:00,Write,19873229.519431278,0.05162352208563414
B7B35AFD69A1F8C0453A45FDC92B28824F34F402,2024-09-28 12:00:00,Write,18190532.71340644,0.05162352208563414
B7B35AFD69A1F8C0453A45FDC92B28824F34F402,2024-09-27 12:00:00,Read,20280692.650021378,0.05162352208563414
B7B35AFD69A1F8C0453A45FDC92B28824F34F402,2024-09-28 12:00:00,Read,18627535.752785284,0.05162352208563414
B7B94458FE75B92187DBEC1AA61E928D82A1C922,2024-09-28 12:00:00,Write,50138.97330138904,0.03869554082359397
B7B94458FE75B92187DBEC1AA61E928D82A1C922,2024-09-28 12:00:00,Read,52959.95369981586,0.03869554082359397
B7DB49B44DD933C964B47C399A50F5D50FDF918C,2024-09-28 12:00:00,Write,3984400.493183101,0.08964176611282795
B7DB49B44DD933C964B47C399A50F5D50FDF918C,2024-09-28 12:00:00,Read,4523697.340840841,0.08964176611282795
B7E8A4E817BA6D07F657B0BF0BFAC28D5B35E9D9,2024-09-28 12:00:00,Write,1285678.968870909,0.010311664850952286
B7E8A4E817BA6D07F657B0BF0BFAC28D5B35E9D9,2024-09-28 12:00:00,Read,1267065.7630398695,0.010311664850952286
B7E9849D446FC57D4BDED937B8E17F3AACE1FA06,2024-09-28 12:00:00,Write,15026483.497686993,0.007626385176625628
B7E9849D446FC57D4BDED937B8E17F3AACE1FA06,2024-09-28 12:00:00,Read,14865287.082856959,0.007626385176625628
B7EB96748E4F76EBCD7A705F0A096C3208FAD43A,2024-09-28 12:00:00,Write,7703535.264572068,0.006814879122603058
B7EB96748E4F76EBCD7A705F0A096C3208FAD43A,2024-09-28 12:00:00,Read,7629647.001520118,0.006814879122603058
B7ECD9C6A910A170B55165742049CBCC777494F2,2024-09-28 12:00:00,Write,2015728.612364814,0.0033905763364616014
B7ECD9C6A910A170B55165742049CBCC777494F2,2024-09-28 12:00:00,Read,2006086.3130131287,0.0033905763364616014
B7F4D73286EE6E118E736953949FCD67A31D21DF,2024-09-28 12:00:00,Write,1118371.1080317027,0.0025468123866673542
B7F4D73286EE6E118E736953949FCD67A31D21DF,2024-09-28 12:00:00,Read,1122406.4533295266,0.0025468123866673542
B81221B03CCFA7C5D04B671D7744E2829FE851DE,2024-09-28 12:00:00,Write,1352585.361777794,0.023859749777971867
B81221B03CCFA7C5D04B671D7744E2829FE851DE,2024-09-28 12:00:00,Read,1399008.5786496617,0.023859749777971867
B8240A4C715A2595CE54C82AB175C80214768B4A,2024-09-28 12:00:00,Write,5243.313843810888,0.023171639586826432
B8240A4C715A2595CE54C82AB175C80214768B4A,2024-09-28 12:00:00,Read,5417.997549081317,0.023171639586826432
B829A49405A9DA5BD2E199F6E83E638CA233BC3C,2024-09-28 12:00:00,Write,7118643.538812242,0.05797166393643871
B829A49405A9DA5BD2E199F6E83E638CA233BC3C,2024-09-28 12:00:00,Read,7727206.968965847,0.05797166393643871
B82A39D5F8988C97FBBC4CB11CB59E740995D89B,2024-09-28 12:00:00,Write,19893.411765916295,0.2964080789352643
B82A39D5F8988C97FBBC4CB11CB59E740995D89B,2024-09-28 12:00:00,Read,30443.66948493988,0.2964080789352643
B8348F1E967D9A432F2D03E572DEF76FB25F04D3,2024-09-28 12:00:00,Write,5345865.1195624955,0.06752748383390662
B8348F1E967D9A432F2D03E572DEF76FB25F04D3,2024-09-28 12:00:00,Read,5881985.342667626,0.06752748383390662
B83DC1558F0D34353BB992EF93AFEAFDB226A73E,2024-09-27 12:00:00,Write,10766076.870506283,0.012190286992922317
B83DC1558F0D34353BB992EF93AFEAFDB226A73E,2024-09-28 12:00:00,Write,10828889.45434821,0.012190286992922317
B83DC1558F0D34353BB992EF93AFEAFDB226A73E,2024-09-27 12:00:00,Read,11060059.800458372,0.012190286992922317
B83DC1558F0D34353BB992EF93AFEAFDB226A73E,2024-09-28 12:00:00,Read,10967340.736262912,0.012190286992922317
B84FB99FA065C56E5791E803E953CBEED31B37B6,2024-09-28 12:00:00,Write,13000875.823232519,0.00048659217348794275
B84FB99FA065C56E5791E803E953CBEED31B37B6,2024-09-28 12:00:00,Read,12991932.409458593,0.00048659217348794275
B85E978AEE73A9604FD9B124E1D834080AFC3FA4,2024-09-28 12:00:00,Write,1104224.0027988267,0.0036632374559624307
B85E978AEE73A9604FD9B124E1D834080AFC3FA4,2024-09-28 12:00:00,Read,1098518.2394669023,0.0036632374559624307
B8682245A3C24D7C07FE337AC68A07A484002D85,2024-09-28 12:00:00,Write,8061935.171265682,0.006908271918150507
B8682245A3C24D7C07FE337AC68A07A484002D85,2024-09-28 12:00:00,Read,7983554.783313398,0.006908271918150507
B882ECD090C8128746E9012756424CED20759F76,2024-09-28 12:00:00,Write,1640680.6364357213,0.009285652449983663
B882ECD090C8128746E9012756424CED20759F76,2024-09-28 12:00:00,Read,1619275.9317295742,0.009285652449983663
B891DA2C54A0AF14C48C66DC653F868A720FC914,2024-09-28 12:00:00,Write,2576427.6346589555,0.13794352900862947
B891DA2C54A0AF14C48C66DC653F868A720FC914,2024-09-28 12:00:00,Read,3133365.4469858864,0.13794352900862947
B8986924784BA57326C7AE8E44EEABD651ADE702,2024-09-28 12:00:00,Write,77733.16361102043,0.05821067391358144
B8986924784BA57326C7AE8E44EEABD651ADE702,2024-09-28 12:00:00,Read,84407.04296296295,0.05821067391358144
B8A50AF2BEADCF92D6060CB10B46BC233E961074,2024-09-28 12:00:00,Write,437725.76032915444,0.0010610695749518827
B8A50AF2BEADCF92D6060CB10B46BC233E961074,2024-09-28 12:00:00,Read,437069.4107048859,0.0010610695749518827
B8A7164EA1E2B9C38250B9E754E547E5F260A814,2024-09-27 12:00:00,Write,195608.53736751815,0.16418974903661304
B8A7164EA1E2B9C38250B9E754E547E5F260A814,2024-09-28 12:00:00,Write,260811.38315669086,0.16418974903661304
B8A7164EA1E2B9C38250B9E754E547E5F260A814,2024-09-27 12:00:00,Read,195414.98392424235,0.16418974903661304
B8A7164EA1E2B9C38250B9E754E547E5F260A814,2024-09-28 12:00:00,Read,259837.50609706948,0.16418974903661304
B8AC259D400172997D08120B3BD5A4090841B06F,2024-09-28 12:00:00,Write,8258611.728904898,0.008473819285258784
B8AC259D400172997D08120B3BD5A4090841B06F,2024-09-28 12:00:00,Read,8160231.741509095,0.008473819285258784
B8AEFA3C538A2ECD84D6C411C6DC05F8AA24A92E,2024-09-28 12:00:00,Write,10959771.418737996,0.029911223628627213
B8AEFA3C538A2ECD84D6C411C6DC05F8AA24A92E,2024-09-28 12:00:00,Read,11433396.528873742,0.029911223628627213
B8BB40702E7AF2DBFEA1D1F5C4253EAAD386982A,2024-09-28 12:00:00,Write,1634876.7803795233,0.002601416537355125
B8BB40702E7AF2DBFEA1D1F5C4253EAAD386982A,2024-09-28 12:00:00,Read,1628873.179971109,0.002601416537355125
B8C5B1D10FB2E8DE1CE2037F01146C23A7909C2B,2024-09-28 12:00:00,Write,2852345.8490583426,0.0022739907697735175
B8C5B1D10FB2E8DE1CE2037F01146C23A7909C2B,2024-09-28 12:00:00,Read,2843187.691447188,0.0022739907697735175
B8CD51B9947E02E8DD0C388D99E363D829217899,2024-09-28 12:00:00,Write,474801.753495357,0.5359799612592272
B8CD51B9947E02E8DD0C388D99E363D829217899,2024-09-28 12:00:00,Read,1054338.2802724948,0.5359799612592272
B8D3B9067FAA01EAACBC68844551D681DE10B0B7,2024-09-28 12:00:00,Write,6761628.151871325,0.006859316985796976
B8D3B9067FAA01EAACBC68844551D681DE10B0B7,2024-09-28 12:00:00,Read,6696353.314095661,0.006859316985796976
B8D45E58E35F62201B906EC927795D33649AC10D,2024-09-28 12:00:00,Write,6854146.162033464,0.049240588772009174
B8D45E58E35F62201B906EC927795D33649AC10D,2024-09-28 12:00:00,Read,7348664.660311907,0.049240588772009174
B8DC4EAEA984626DCD52DA1EBD03BEF135AB2BC6,2024-09-28 12:00:00,Write,327163.95416392694,0.013270961674637625
B8DC4EAEA984626DCD52DA1EBD03BEF135AB2BC6,2024-09-28 12:00:00,Read,321080.83350813034,0.013270961674637625
B8E18CA62C1B7F6D077BAF2F92548ECA9E2DA0CA,2024-09-28 12:00:00,Write,10218634.606352389,0.03479807025237172
B8E18CA62C1B7F6D077BAF2F92548ECA9E2DA0CA,2024-09-28 12:00:00,Read,10734199.013083072,0.03479807025237172
B8F50C7C673B72845001FD8D2EE6FD179F56D162,2024-09-28 12:00:00,Write,10187180.025553308,0.03713292642151619
B8F50C7C673B72845001FD8D2EE6FD179F56D162,2024-09-28 12:00:00,Read,10736573.86126027,0.03713292642151619
B8F9E02E70A2A32E6EF1C04FC9F9A7B87435E50A,2024-09-28 12:00:00,Write,214115.24655192636,0.02800604894936685
B8F9E02E70A2A32E6EF1C04FC9F9A7B87435E50A,2024-09-28 12:00:00,Read,222766.9412190956,0.02800604894936685
B8FE0483E17A4FA629600310A003044CAC82B285,2024-09-28 12:00:00,Write,319486.9014490251,0.002226943474393455
B8FE0483E17A4FA629600310A003044CAC82B285,2024-09-28 12:00:00,Read,318482.29974863754,0.002226943474393455
B91A1EB30E66D52026EFCD1E96BFC0E966C83E6D,2024-09-28 12:00:00,Write,3644452.856504508,0.009899620611189954
B91A1EB30E66D52026EFCD1E96BFC0E966C83E6D,2024-09-28 12:00:00,Read,3593784.551420557,0.009899620611189954
B9208EAD1E688E9EE43A05159ACD4638EB4DFD8A,2024-09-28 12:00:00,Write,83323.04272404421,0.018730691664776693
B9208EAD1E688E9EE43A05159ACD4638EB4DFD8A,2024-09-28 12:00:00,Read,81144.73297132742,0.018730691664776693
B921B8B8F9014E7D0FE72DE6E5C431FA1BBA1A91,2024-09-28 12:00:00,Write,45680.63993474956,0.27653415647416746
B921B8B8F9014E7D0FE72DE6E5C431FA1BBA1A91,2024-09-28 12:00:00,Read,30737.83434555296,0.27653415647416746
B9388EB3485D055FA0A2BFD2DE0F6DDB6F6DE429,2024-09-28 12:00:00,Write,180763.01581791393,0.0029399277798312236
B9388EB3485D055FA0A2BFD2DE0F6DDB6F6DE429,2024-09-28 12:00:00,Read,180013.01913024136,0.0029399277798312236
B93896199DC6AF8402C9855EE52EA6EEDA4BDFC3,2024-09-28 12:00:00,Write,2259516.4065060024,0.15392977792107532
B93896199DC6AF8402C9855EE52EA6EEDA4BDFC3,2024-09-28 12:00:00,Read,2811466.471964829,0.15392977792107532
B939F036D9BF7FEA590BE961BFAB4C2E0641AC36,2024-09-28 12:00:00,Write,31693.477655433206,0.004465882993292886
B939F036D9BF7FEA590BE961BFAB4C2E0641AC36,2024-09-28 12:00:00,Read,31894.278642631107,0.004465882993292886
B956A82A9559D482E1ACFEABD898FDC3F2991005,2024-09-27 12:00:00,Write,2247740.9928824226,0.40186450645649724
B956A82A9559D482E1ACFEABD898FDC3F2991005,2024-09-28 12:00:00,Write,1037245.8435623591,0.40186450645649724
B956A82A9559D482E1ACFEABD898FDC3F2991005,2024-09-27 12:00:00,Read,2813175.7972407523,0.40186450645649724
B956A82A9559D482E1ACFEABD898FDC3F2991005,2024-09-28 12:00:00,Read,1593113.6851765565,0.40186450645649724
B95D36FE997131054EB987B9D402C2646D053D12,2024-09-28 12:00:00,Write,4636292.272076521,0.009374552217378915
B95D36FE997131054EB987B9D402C2646D053D12,2024-09-28 12:00:00,Read,4575230.840677714,0.009374552217378915
B95F76EB1428A26901415FA46152B9536E764C8D,2024-09-25 12:00:00,Write,3360572.289504319,0.4948209371140909
B95F76EB1428A26901415FA46152B9536E764C8D,2024-09-26 12:00:00,Write,5842225.672522893,0.4948209371140909
B95F76EB1428A26901415FA46152B9536E764C8D,2024-09-27 12:00:00,Write,10883084.106779372,0.4948209371140909
B95F76EB1428A26901415FA46152B9536E764C8D,2024-09-28 12:00:00,Write,12912352.758518519,0.4948209371140909
B95F76EB1428A26901415FA46152B9536E764C8D,2024-09-25 12:00:00,Read,3352681.1305527748,0.4948209371140909
B95F76EB1428A26901415FA46152B9536E764C8D,2024-09-26 12:00:00,Read,5841402.12361695,0.4948209371140909
B95F76EB1428A26901415FA46152B9536E764C8D,2024-09-27 12:00:00,Read,10857528.89202091,0.4948209371140909
B95F76EB1428A26901415FA46152B9536E764C8D,2024-09-28 12:00:00,Read,12882032.497777777,0.4948209371140909
B97715C8A1EE72679C74480F301B11AC015B4C54,2024-09-28 12:00:00,Write,70715.61503860404,0.039326281233662094
B97715C8A1EE72679C74480F301B11AC015B4C54,2024-09-28 12:00:00,Read,74761.01163622882,0.039326281233662094
B985BC389FE2C0372366A4234875C74B709DFCBC,2024-09-27 12:00:00,Write,501275.5992575056,0.03262301089525103
B985BC389FE2C0372366A4234875C74B709DFCBC,2024-09-28 12:00:00,Write,528501.4305270826,0.03262301089525103
B985BC389FE2C0372366A4234875C74B709DFCBC,2024-09-27 12:00:00,Read,492779.78740874096,0.03262301089525103
B985BC389FE2C0372366A4234875C74B709DFCBC,2024-09-28 12:00:00,Read,521028.31025382807,0.03262301089525103
B992D3A057731D61E60D82116ECEB0329D7CBEB3,2024-09-28 12:00:00,Write,2043909.8295298964,0.17077049826351037
B992D3A057731D61E60D82116ECEB0329D7CBEB3,2024-09-28 12:00:00,Read,2605317.923023023,0.17077049826351037
B9962C193AE4313D625E9BFB9415C4306214D330,2024-09-23 12:00:00,Write,277351.5179025112,0.5450714493888205
